transaction_id,customer_id,transaction_time,amount,merchant_category,channel
TXN_001543,CUST_0181,2026-04-08 02:05:00,15.91,Healthcare,Online
TXN_001544,CUST_0264,2026-03-28 06:32:00,16.95,Restaurant,Online
TXN_001545,CUST_0115,2026-06-29 20:10:00,140.04,Electronics,POS
TXN_001546,CUST_0040,2026-02-04 14:53:00,19.84,Electronics,POS
TXN_001547,CUST_0083,2026-01-29 06:56:00,26.06,Healthcare,Mobile
TXN_001548,CUST_0467,2026-05-23 11:26:00,33.41,Entertainment,Mobile
TXN_001549,CUST_0016,2026-06-16 11:21:00,47.29,Travel,POS
TXN_001550,CUST_0220,2026-04-28 12:41:00,116.92,Entertainment,Mobile
TXN_001551,CUST_0133,2026-06-02 01:36:00,60.35,Grocery,POS
TXN_001552,CUST_0235,2026-04-08 06:21:00,22.3,Restaurant,Online
TXN_001553,CUST_0282,2026-01-05 17:09:00,4.4,Utilities,Online
TXN_001554,CUST_0046,2026-01-31 17:27:00,1.95,Restaurant,POS
TXN_001555,CUST_0146,2026-02-07 06:53:00,26.22,Restaurant,Online
TXN_001556,CUST_0413,2026-02-25 13:41:00,463.21,Restaurant,ATM
TXN_001557,CUST_0246,2026-05-21 11:30:00,34.66,Shopping,POS
TXN_001558,CUST_0151,2026-03-16 14:41:00,61.77,Electronics,POS
TXN_001559,CUST_0089,2026-03-05 15:36:00,13.32,Entertainment,Online
TXN_001560,CUST_0079,2026-02-01 19:56:00,272.36,Travel,POS
TXN_001561,CUST_0226,2026-04-02 00:09:00,17.43,Utilities,POS
TXN_001562,CUST_0120,2026-01-11 23:11:00,175.1,Shopping,POS
TXN_001563,CUST_0192,2026-06-13 03:55:00,13.15,Healthcare,Online
TXN_001564,CUST_0133,2026-04-06 17:01:00,40.57,Shopping,Online
TXN_001565,CUST_0452,2026-06-13 04:59:00,66.21,Healthcare,POS
TXN_001566,CUST_0333,2026-06-21 11:56:00,100.07,Grocery,Online
TXN_001567,CUST_0208,2026-02-03 01:19:00,81.25,Utilities,Mobile
TXN_001568,CUST_0143,2026-02-16 22:00:00,102.54,Travel,Online
TXN_001569,CUST_0299,2026-01-18 14:25:00,14.88,Electronics,Online
TXN_001570,CUST_0152,2026-05-17 04:46:00,25.27,Healthcare,ATM
TXN_001571,CUST_0371,2026-02-26 00:24:00,44.38,Restaurant,Mobile
TXN_001572,CUST_0304,2026-03-26 23:17:00,31.31,Grocery,Online
TXN_001573,CUST_0346,2026-03-22 15:16:00,42.57,Entertainment,Mobile
TXN_001574,CUST_0283,2026-03-29 11:02:00,74.42,Restaurant,Online
TXN_001575,CUST_0044,2026-04-26 13:13:00,86.08,Healthcare,POS
TXN_001576,CUST_0244,2026-06-01 23:07:00,31.86,Shopping,Mobile
TXN_001577,CUST_0450,2026-02-27 15:48:00,58.34,Utilities,Online
TXN_001578,CUST_0267,2026-01-21 14:40:00,19.01,Entertainment,Online
TXN_001579,CUST_0450,2026-02-02 18:58:00,360.82,Utilities,POS
TXN_001580,CUST_0220,2026-06-18 18:30:00,108.23,Travel,Online
TXN_001581,CUST_0377,2026-06-12 04:52:00,34.39,Shopping,Online
TXN_001582,CUST_0021,2026-03-10 22:04:00,25.19,Restaurant,Online
TXN_001583,CUST_0341,2026-04-08 19:04:00,30.54,Utilities,POS
TXN_001584,CUST_0386,2026-01-01 07:33:00,1.39,Grocery,Mobile
TXN_001585,CUST_0169,2026-03-09 11:30:00,49.74,Shopping,Mobile
TXN_001586,CUST_0396,2026-06-22 08:18:00,12.66,Electronics,Online
TXN_001587,CUST_0291,2026-04-05 08:24:00,15.02,Utilities,Online
TXN_001588,CUST_0175,2026-01-14 08:52:00,34.26,Utilities,Mobile
TXN_001589,CUST_0468,2026-01-25 07:51:00,1.49,Utilities,Mobile
TXN_001590,CUST_0434,2026-06-18 21:05:00,37.66,Travel,POS
TXN_001591,CUST_0372,2026-01-11 03:11:00,99.88,Healthcare,ATM
TXN_001592,CUST_0480,2026-01-31 10:22:00,25.63,Utilities,Online
TXN_001593,CUST_0172,2026-02-11 17:31:00,49.0,Electronics,POS
TXN_001594,CUST_0480,2026-03-07 09:52:00,17.1,Restaurant,POS
TXN_001595,CUST_0319,2026-04-05 18:56:00,13.15,Restaurant,Mobile
TXN_001596,CUST_0146,2026-02-12 23:32:00,10.39,Healthcare,POS
TXN_001597,CUST_0060,2026-02-23 19:02:00,21.93,Restaurant,Mobile
TXN_001598,CUST_0245,2026-02-03 23:28:00,5.57,Utilities,POS
TXN_001599,CUST_0153,2026-05-13 13:01:00,29.55,Shopping,ATM
TXN_001600,CUST_0093,2026-05-22 23:48:00,8.32,Travel,POS
TXN_001601,CUST_0359,2026-04-07 12:22:00,97.83,Utilities,Mobile
TXN_001602,CUST_0488,2026-04-03 09:03:00,18.84,Restaurant,POS
TXN_001603,CUST_0189,2026-04-08 03:16:00,49.32,Utilities,Mobile
TXN_001604,CUST_0034,2026-06-26 22:33:00,41.08,Travel,POS
TXN_001605,CUST_0202,2026-05-01 17:00:00,23.6,Electronics,Online
TXN_001606,CUST_0222,2026-01-24 11:18:00,41.88,Healthcare,Online
TXN_001607,CUST_0272,2026-04-21 17:52:00,22.82,Utilities,POS
TXN_001608,CUST_0021,2026-04-18 08:47:00,64.74,Restaurant,Online
TXN_001609,CUST_0273,2026-06-15 17:37:00,32.76,Shopping,Mobile
TXN_001610,CUST_0137,2026-02-03 08:37:00,8.53,Travel,POS
TXN_001611,CUST_0259,2026-03-11 02:45:00,78.9,Healthcare,POS
TXN_001612,CUST_0301,2026-03-16 02:52:00,30.2,Restaurant,POS
TXN_001613,CUST_0026,2026-03-23 12:09:00,57.65,Healthcare,POS
TXN_001614,CUST_0031,2026-06-26 04:44:00,86.7,Electronics,Online
TXN_001615,CUST_0106,2026-06-21 00:15:00,38.24,Travel,Online
TXN_001616,CUST_0024,2026-02-23 22:18:00,5.81,Entertainment,POS
TXN_001617,CUST_0025,2026-01-19 07:53:00,29.79,Utilities,Online
TXN_001618,CUST_0137,2026-03-14 09:43:00,31.8,Travel,POS
TXN_001619,CUST_0404,2026-02-06 03:46:00,41.04,Utilities,Online
TXN_001620,CUST_0235,2026-06-29 12:00:00,190.1,Healthcare,Mobile
TXN_001621,CUST_0496,2026-01-21 04:46:00,151.2,Shopping,Online
TXN_001622,CUST_0427,2026-03-24 20:44:00,65.79,Entertainment,Online
TXN_001623,CUST_0114,2026-04-22 04:51:00,18.1,Travel,Online
TXN_001624,CUST_0214,2026-04-24 19:38:00,12.33,Restaurant,Online
TXN_001625,CUST_0090,2026-02-22 04:44:00,4.24,Restaurant,Online
TXN_001626,CUST_0139,2026-04-12 16:29:00,5224.65,Entertainment,Mobile
TXN_001627,CUST_0050,2026-06-27 13:18:00,30.69,Grocery,ATM
TXN_001628,CUST_0364,2026-06-15 15:02:00,22.82,Travel,Online
TXN_001629,CUST_0078,2026-01-08 22:34:00,249.72,Grocery,Mobile
TXN_001630,CUST_0015,2026-02-02 02:28:00,35.17,Shopping,POS
TXN_001631,CUST_0188,2026-06-26 17:12:00,57.34,Travel,POS
TXN_001632,CUST_0121,2026-01-21 08:52:00,45.82,Shopping,POS
TXN_001633,CUST_0442,2026-02-11 15:06:00,22.67,Grocery,Online
TXN_001634,CUST_0095,2026-01-02 22:05:00,5.11,Restaurant,Mobile
TXN_001635,CUST_0067,2026-06-03 21:10:00,39.83,Restaurant,Online
TXN_001636,CUST_0413,2026-04-14 23:25:00,88.64,Grocery,POS
TXN_001637,CUST_0156,2026-04-12 05:38:00,8.21,Electronics,Mobile
TXN_001638,CUST_0344,2026-05-25 05:43:00,18.27,Utilities,Online
TXN_001639,CUST_0229,2026-04-08 22:02:00,32.41,Electronics,ATM
TXN_001640,CUST_0214,2026-04-15 00:17:00,32.19,Utilities,Online
TXN_001641,CUST_0044,2026-05-05 03:40:00,34.94,Restaurant,Online
TXN_001642,CUST_0042,2026-01-06 02:53:00,87.5,Travel,POS
TXN_001643,CUST_0466,2026-04-01 15:03:00,63.94,Utilities,Online
TXN_001644,CUST_0388,2026-04-25 11:12:00,94.23,Shopping,ATM
TXN_001645,CUST_0305,2026-05-10 00:24:00,38.53,Healthcare,POS
TXN_001646,CUST_0293,2026-05-19 14:31:00,5.8,Restaurant,POS
TXN_001647,CUST_0092,2026-04-12 12:01:00,20.8,Healthcare,POS
TXN_001648,CUST_0486,2026-02-05 02:19:00,109.06,Travel,Online
TXN_001649,CUST_0112,2026-06-28 23:58:00,0.81,Entertainment,POS
TXN_001650,CUST_0367,2026-05-01 14:10:00,191.49,Restaurant,ATM
TXN_001651,CUST_0240,2026-06-10 11:40:00,12.02,Healthcare,Mobile
TXN_001652,CUST_0455,2026-03-13 09:22:00,5.28,Utilities,Online
TXN_001653,CUST_0058,2026-06-20 19:53:00,2.31,Grocery,Online
TXN_001654,CUST_0281,2026-02-14 15:20:00,33.42,Travel,Online
TXN_001655,CUST_0403,2026-01-01 20:14:00,23.98,Shopping,Online
TXN_001656,CUST_0324,2026-06-26 13:15:00,60.01,Shopping,Online
TXN_001657,CUST_0213,2026-03-27 09:44:00,30.8,Utilities,Online
TXN_001658,CUST_0466,2026-02-03 04:59:00,92.4,Shopping,ATM
TXN_001659,CUST_0310,2026-04-04 07:25:00,22.53,Travel,POS
TXN_001660,CUST_0258,2026-06-18 18:36:00,79.91,Grocery,POS
TXN_001661,CUST_0225,2026-06-21 12:59:00,59.0,Grocery,Mobile
TXN_001662,CUST_0127,2026-04-15 20:47:00,121.87,Electronics,Mobile
TXN_001663,CUST_0155,2026-05-22 07:00:00,28.17,Utilities,POS
TXN_001664,CUST_0273,2026-01-17 18:41:00,18.0,Utilities,POS
TXN_001665,CUST_0137,2026-02-02 05:09:00,24.08,Healthcare,Mobile
TXN_001666,CUST_0084,2026-03-25 00:27:00,11.82,Restaurant,Mobile
TXN_001667,CUST_0190,2026-02-11 00:15:00,41.34,Utilities,Online
TXN_001668,CUST_0008,2026-02-18 17:52:00,21.94,Healthcare,POS
TXN_001669,CUST_0302,2026-02-05 05:21:00,181.2,Shopping,Online
TXN_001670,CUST_0352,2026-02-08 14:08:00,4.11,Healthcare,Mobile
TXN_001671,CUST_0161,2026-03-11 12:48:00,255.45,Electronics,Online
TXN_001672,CUST_0444,2026-04-25 01:24:00,44.27,Grocery,Mobile
TXN_001673,CUST_0186,2026-01-22 01:48:00,26.55,Electronics,Mobile
TXN_001674,CUST_0065,2026-06-08 01:49:00,35.49,Travel,POS
TXN_001675,CUST_0392,2026-04-23 12:08:00,13.77,Grocery,Online
TXN_001676,CUST_0011,2026-04-27 07:02:00,2.99,Utilities,POS
TXN_001677,CUST_0053,2026-06-12 05:09:00,74.29,Electronics,POS
TXN_001678,CUST_0388,2026-03-20 22:15:00,14.18,Entertainment,Online
TXN_001679,CUST_0291,2026-06-09 03:31:00,127.02,Shopping,Mobile
TXN_001680,CUST_0080,2026-03-16 12:58:00,120.69,Healthcare,Online
TXN_001681,CUST_0440,2026-05-11 03:18:00,163.75,Shopping,Online
TXN_001682,CUST_0128,2026-06-15 14:01:00,68.96,Shopping,POS
TXN_001683,CUST_0062,2026-04-22 21:00:00,34.56,Grocery,ATM
TXN_001684,CUST_0439,2026-03-23 12:39:00,54.28,Healthcare,Online
TXN_001685,CUST_0428,2026-03-05 22:51:00,27.5,Entertainment,Online
TXN_001686,CUST_0411,2026-06-20 23:42:00,6.69,Healthcare,Online
TXN_001687,CUST_0033,2026-01-06 11:43:00,54.11,Grocery,Online
TXN_001688,CUST_0368,2026-05-29 20:28:00,89.0,Utilities,Online
TXN_001689,CUST_0085,2026-01-30 10:12:00,60.55,Restaurant,Mobile
TXN_001690,CUST_0141,2026-03-22 14:42:00,36.96,Travel,POS
TXN_001691,CUST_0099,2026-03-05 08:44:00,45.15,Electronics,POS
TXN_001692,CUST_0167,2026-04-08 03:01:00,55.8,Entertainment,Mobile
TXN_001693,CUST_0382,2026-05-06 17:13:00,122.4,Grocery,POS
TXN_001694,CUST_0204,2026-05-14 10:34:00,77.91,Electronics,POS
TXN_001695,CUST_0240,2026-06-16 20:10:00,74.69,Entertainment,POS
TXN_001696,CUST_0254,2026-02-08 18:23:00,29.68,Entertainment,POS
TXN_001697,CUST_0145,2026-01-11 19:00:00,44.6,Electronics,Online
TXN_001698,CUST_0349,2026-03-18 17:34:00,271.13,Grocery,Mobile
TXN_001699,CUST_0300,2026-05-31 16:41:00,18.7,Healthcare,Online
TXN_001700,CUST_0176,2026-03-06 18:46:00,19.25,Travel,Mobile
TXN_001701,CUST_0402,2026-01-31 16:34:00,17.23,Travel,POS
TXN_001702,CUST_0226,2026-05-07 02:05:00,76.92,Utilities,POS
TXN_001703,CUST_0453,2026-01-24 00:41:00,60.92,Utilities,Mobile
TXN_001704,CUST_0184,2026-06-15 09:31:00,6.99,Grocery,POS
TXN_001705,CUST_0070,2026-03-11 20:12:00,189.12,Grocery,ATM
TXN_001706,CUST_0464,2026-05-02 17:35:00,258.39,Utilities,Online
TXN_001707,CUST_0008,2026-02-25 13:52:00,86.17,Shopping,POS
TXN_001708,CUST_0287,2026-04-05 14:25:00,338.55,Shopping,POS
TXN_001709,CUST_0242,2026-04-09 14:52:00,61.99,Healthcare,Online
TXN_001710,CUST_0131,2026-06-27 08:33:00,25.1,Shopping,Online
TXN_001711,CUST_0113,2026-06-19 03:14:00,80.57,Grocery,ATM
TXN_001712,CUST_0340,2026-04-15 14:35:00,10.79,Electronics,Online
TXN_001713,CUST_0219,2026-01-12 23:01:00,67.1,Restaurant,POS
TXN_001714,CUST_0379,2026-04-21 10:09:00,108.93,Grocery,Mobile
TXN_001715,CUST_0484,2026-03-13 11:51:00,11.82,Utilities,Mobile
TXN_001716,CUST_0275,2026-02-20 02:58:00,34.68,Shopping,POS
TXN_001717,CUST_0320,2026-05-01 12:47:00,63.12,Electronics,Mobile
TXN_001718,CUST_0177,2026-04-21 07:37:00,32.71,Grocery,POS
TXN_001719,CUST_0327,2026-02-22 08:19:00,8.33,Travel,POS
TXN_001720,CUST_0024,2026-04-26 15:26:00,21.41,Healthcare,Online
TXN_001721,CUST_0234,2026-05-08 20:07:00,17.28,Grocery,ATM
TXN_001722,CUST_0011,2026-01-26 21:50:00,60.97,Grocery,Online
TXN_001723,CUST_0452,2026-02-05 17:08:00,38.46,Healthcare,Online
TXN_001724,CUST_0423,2026-06-04 14:03:00,36.52,Electronics,Mobile
TXN_001725,CUST_0290,2026-05-11 12:14:00,34.49,Electronics,POS
TXN_001726,CUST_0386,2026-06-07 22:02:00,138.74,Healthcare,ATM
TXN_001727,CUST_0034,2026-01-30 10:46:00,16.57,Restaurant,ATM
TXN_001728,CUST_0077,2026-04-21 03:55:00,17.13,Entertainment,ATM
TXN_001729,CUST_0124,2026-06-28 16:40:00,21.65,Entertainment,Mobile
TXN_001730,CUST_0203,2026-04-30 03:05:00,95.39,Electronics,Online
TXN_001731,CUST_0071,2026-03-11 11:05:00,16.06,Restaurant,POS
TXN_001732,CUST_0326,2026-03-28 10:36:00,33.1,Grocery,POS
TXN_001733,CUST_0092,2026-04-20 22:42:00,49.77,Grocery,POS
TXN_001734,CUST_0262,2026-03-24 14:02:00,33.66,Restaurant,Mobile
TXN_001735,CUST_0481,2026-02-28 15:13:00,27.72,Grocery,Online
TXN_001736,CUST_0489,2026-02-14 08:48:00,4.5,Utilities,Online
TXN_001737,CUST_0439,2026-04-05 22:14:00,41.86,Entertainment,Online
TXN_001738,CUST_0342,2026-03-05 07:01:00,86.01,Entertainment,Online
TXN_001739,CUST_0500,2026-04-24 17:26:00,45.96,Healthcare,POS
TXN_001740,CUST_0167,2026-05-29 15:51:00,14.8,Travel,POS
TXN_001741,CUST_0228,2026-06-10 05:39:00,40.83,Utilities,ATM
TXN_001742,CUST_0413,2026-06-08 03:14:00,35.18,Travel,ATM
TXN_001743,CUST_0473,2026-03-18 18:25:00,63.17,Utilities,Online
TXN_001744,CUST_0150,2026-03-17 11:24:00,42.68,Utilities,Online
TXN_001745,CUST_0289,2026-03-21 00:55:00,12.34,Grocery,POS
TXN_001746,CUST_0323,2026-03-29 17:20:00,14.29,Healthcare,POS
TXN_001747,CUST_0094,2026-05-03 15:24:00,72.76,Travel,Online
TXN_001748,CUST_0427,2026-04-04 09:24:00,26.81,Grocery,POS
TXN_001749,CUST_0057,2026-06-13 20:53:00,2.49,Restaurant,Online
TXN_001750,CUST_0356,2026-05-19 13:42:00,260.4,Electronics,Mobile
TXN_001751,CUST_0023,2026-05-02 03:49:00,40.33,Entertainment,Online
TXN_001752,CUST_0434,2026-03-07 04:08:00,15.29,Utilities,POS
TXN_001753,CUST_0125,2026-06-15 03:40:00,8.64,Electronics,Online
TXN_001754,CUST_0454,2026-03-01 03:44:00,23.4,Utilities,Mobile
TXN_001755,CUST_0316,2026-04-01 18:18:00,26.95,Restaurant,POS
TXN_001756,CUST_0292,2026-05-09 19:24:00,18.68,Travel,POS
TXN_001757,CUST_0146,2026-04-18 03:39:00,308.95,Entertainment,Online
TXN_001758,CUST_0386,2026-06-07 00:10:00,13.63,Utilities,Online
TXN_001759,CUST_0415,2026-04-22 08:51:00,19.0,Shopping,POS
TXN_001760,CUST_0092,2026-03-19 13:12:00,43.29,Restaurant,Online
TXN_001761,CUST_0050,2026-05-23 15:19:00,8.59,Restaurant,Online
TXN_001762,CUST_0002,2026-06-15 17:14:00,24.33,Electronics,POS
TXN_001763,CUST_0154,2026-04-27 12:49:00,51.17,Electronics,POS
TXN_001764,CUST_0213,2026-04-03 13:08:00,176.28,Travel,Mobile
TXN_001765,CUST_0088,2026-03-14 00:13:00,121.04,Utilities,Online
TXN_001766,CUST_0292,2026-01-25 20:11:00,20.76,Entertainment,Online
TXN_001767,CUST_0351,2026-06-26 00:25:00,230.35,Entertainment,Online
TXN_001768,CUST_0194,2026-03-31 19:44:00,119.99,Electronics,Online
TXN_001769,CUST_0497,2026-03-17 07:23:00,567.3,Utilities,POS
TXN_001770,CUST_0285,2026-06-27 03:53:00,169.64,Shopping,Online
TXN_001771,CUST_0187,2026-05-25 04:47:00,22.95,Restaurant,Mobile
TXN_001772,CUST_0426,2026-05-09 06:24:00,122.82,Electronics,Mobile
TXN_001773,CUST_0056,2026-04-19 14:30:00,7.0,Grocery,POS
TXN_001774,CUST_0455,2026-04-13 01:25:00,141.92,Travel,Online
TXN_001775,CUST_0290,2026-03-26 03:47:00,47.91,Travel,POS
TXN_001776,CUST_0380,2026-03-30 19:20:00,51.14,Electronics,Online
TXN_001777,CUST_0105,2026-01-22 02:48:00,7.77,Restaurant,Mobile
TXN_001778,CUST_0134,2026-05-21 23:10:00,24.15,Shopping,Mobile
TXN_001779,CUST_0007,2026-01-17 12:02:00,374.43,Shopping,Online
TXN_001780,CUST_0165,2026-06-06 22:49:00,14.38,Entertainment,POS
TXN_001781,CUST_0214,2026-05-06 07:42:00,17.17,Grocery,Mobile
TXN_001782,CUST_0020,2026-05-13 14:48:00,25.53,Travel,Online
TXN_001783,CUST_0202,2026-03-11 15:40:00,12.37,Travel,Mobile
TXN_001784,CUST_0402,2026-04-06 18:41:00,21.09,Entertainment,Online
TXN_001785,CUST_0176,2026-01-11 16:41:00,97.92,Entertainment,Mobile
TXN_001786,CUST_0085,2026-04-13 05:34:00,40.87,Grocery,Online
TXN_001787,CUST_0483,2026-01-20 08:22:00,6.62,Utilities,POS
TXN_001788,CUST_0071,2026-06-27 06:16:00,16.49,Electronics,Online
TXN_001789,CUST_0475,2026-02-20 09:32:00,42.78,Healthcare,POS
TXN_001790,CUST_0305,2026-01-04 05:57:00,109.21,Grocery,Online
TXN_001791,CUST_0293,2026-04-14 22:27:00,82.42,Entertainment,POS
TXN_001792,CUST_0420,2026-01-24 22:17:00,16.96,Entertainment,Mobile
TXN_001793,CUST_0036,2026-06-19 18:13:00,11.54,Electronics,Mobile
TXN_001794,CUST_0426,2026-03-08 00:17:00,50.8,Entertainment,POS
TXN_001795,CUST_0010,2026-01-19 07:42:00,28.26,Healthcare,POS
TXN_001796,CUST_0388,2026-06-05 19:53:00,20.35,Travel,Mobile
TXN_001797,CUST_0343,2026-02-22 12:03:00,39.16,Entertainment,Online
TXN_001798,CUST_0065,2026-05-03 17:19:00,105.88,Entertainment,Online
TXN_001799,CUST_0271,2026-04-07 15:09:00,17.66,Grocery,Online
TXN_001800,CUST_0139,2026-06-16 11:14:00,24.71,Travel,Online
TXN_001801,CUST_0317,2026-05-27 20:23:00,129.44,Healthcare,ATM
TXN_001802,CUST_0405,2026-01-25 16:04:00,24.44,Entertainment,Online
TXN_001803,CUST_0198,2026-01-28 06:27:00,29.62,Entertainment,Online
TXN_001804,CUST_0054,2026-01-22 12:24:00,140.02,Restaurant,Mobile
TXN_001805,CUST_0470,2026-03-01 05:09:00,433.54,Shopping,Mobile
TXN_001806,CUST_0326,2026-04-24 13:21:00,3.49,Restaurant,Mobile
TXN_001807,CUST_0032,2026-04-27 02:57:00,64.05,Entertainment,Online
TXN_001808,CUST_0397,2026-01-11 07:35:00,11.32,Healthcare,POS
TXN_001809,CUST_0330,2026-04-09 01:23:00,127.87,Entertainment,Online
TXN_001810,CUST_0277,2026-01-03 00:09:00,7.3,Restaurant,Online
TXN_001811,CUST_0354,2026-01-23 06:29:00,23.22,Travel,POS
TXN_001812,CUST_0334,2026-04-09 00:47:00,9.03,Travel,Online
TXN_001813,CUST_0359,2026-06-02 12:12:00,36.7,Grocery,Online
TXN_001814,CUST_0331,2026-05-02 16:07:00,38.45,Electronics,Online
TXN_001815,CUST_0075,2026-06-02 06:54:00,17.65,Utilities,Mobile
TXN_001816,CUST_0026,2026-02-28 07:50:00,40.32,Restaurant,POS
TXN_001817,CUST_0047,2026-06-27 11:24:00,10.1,Electronics,Online
TXN_001818,CUST_0419,2026-01-19 13:08:00,22.26,Grocery,Online
TXN_001819,CUST_0416,2026-04-11 10:13:00,82.17,Grocery,POS
TXN_001820,CUST_0096,2026-03-12 12:11:00,22.02,Utilities,Mobile
TXN_001821,CUST_0421,2026-03-13 09:01:00,16.29,Healthcare,POS
TXN_001822,CUST_0138,2026-03-12 18:45:00,63.09,Healthcare,ATM
TXN_001823,CUST_0396,2026-01-06 10:48:00,12.43,Restaurant,POS
TXN_001824,CUST_0451,2026-03-09 00:14:00,22.28,Entertainment,ATM
TXN_001825,CUST_0270,2026-03-18 22:17:00,86.83,Restaurant,Online
TXN_001826,CUST_0128,2026-05-03 06:22:00,32.46,Restaurant,POS
TXN_001827,CUST_0253,2026-04-16 09:39:00,8.9,Healthcare,POS
TXN_001828,CUST_0401,2026-04-12 11:09:00,73.21,Utilities,Mobile
TXN_001829,CUST_0350,2026-02-21 22:44:00,46.61,Shopping,ATM
TXN_001830,CUST_0175,2026-04-06 17:43:00,31.19,Utilities,Online
TXN_001831,CUST_0004,2026-06-18 05:03:00,41.07,Healthcare,Mobile
TXN_001832,CUST_0240,2026-04-05 10:59:00,71.28,Shopping,Online
TXN_001833,CUST_0324,2026-02-04 04:28:00,248.2,Travel,POS
TXN_001834,CUST_0304,2026-03-16 00:41:00,62.64,Electronics,Mobile
TXN_001835,CUST_0333,2026-02-06 07:40:00,9.63,Electronics,ATM
TXN_001836,CUST_0077,2026-04-26 14:25:00,518.1,Restaurant,POS
TXN_001837,CUST_0266,2026-04-14 00:28:00,14.9,Grocery,Mobile
TXN_001838,CUST_0368,2026-03-13 11:44:00,95.31,Travel,Online
TXN_001839,CUST_0401,2026-02-19 01:38:00,16.99,Shopping,POS
TXN_001840,CUST_0125,2026-04-01 13:01:00,70.42,Travel,Mobile
TXN_001841,CUST_0464,2026-03-28 06:10:00,6.35,Utilities,ATM
TXN_001842,CUST_0246,2026-04-10 01:47:00,16.63,Grocery,ATM
TXN_001843,CUST_0015,2026-06-29 00:00:00,26.64,Healthcare,Mobile
TXN_001844,CUST_0301,2026-03-02 15:10:00,92.85,Utilities,POS
TXN_001845,CUST_0500,2026-05-15 13:41:00,37.99,Utilities,POS
TXN_001846,CUST_0428,2026-04-25 23:25:00,15.54,Shopping,Online
TXN_001847,CUST_0473,2026-05-22 12:35:00,13.48,Shopping,Online
TXN_001848,CUST_0033,2026-02-25 12:24:00,23.15,Electronics,POS
TXN_001849,CUST_0354,2026-03-10 10:55:00,94.91,Entertainment,POS
TXN_001850,CUST_0246,2026-02-23 13:16:00,30.68,Electronics,Mobile
TXN_001851,CUST_0271,2026-03-17 04:01:00,125.02,Utilities,ATM
TXN_001852,CUST_0495,2026-01-29 10:49:00,11.75,Grocery,POS
TXN_001853,CUST_0049,2026-01-24 21:36:00,19.16,Grocery,Online
TXN_001854,CUST_0133,2026-04-22 04:39:00,64.44,Healthcare,POS
TXN_001855,CUST_0349,2026-05-02 23:15:00,90.03,Healthcare,Online
TXN_001856,CUST_0421,2026-02-18 09:12:00,20.94,Shopping,Online
TXN_001857,CUST_0167,2026-02-19 18:48:00,155.89,Shopping,Mobile
TXN_001858,CUST_0013,2026-02-21 01:35:00,72.98,Travel,Online
TXN_001859,CUST_0052,2026-06-28 18:16:00,70.12,Restaurant,ATM
TXN_001860,CUST_0141,2026-01-26 09:18:00,14.16,Electronics,POS
TXN_001861,CUST_0427,2026-03-07 03:43:00,68.38,Electronics,Online
TXN_001862,CUST_0105,2026-03-17 09:01:00,140.26,Restaurant,Online
TXN_001863,CUST_0489,2026-03-14 03:55:00,100.17,Utilities,Online
TXN_001864,CUST_0496,2026-03-31 23:20:00,28.81,Entertainment,Mobile
TXN_001865,CUST_0268,2026-04-03 05:17:00,39.08,Grocery,Online
TXN_001866,CUST_0089,2026-02-18 20:00:00,6723.45,Shopping,Mobile
TXN_001867,CUST_0014,2026-01-18 11:52:00,31.08,Electronics,Mobile
TXN_001868,CUST_0483,2026-04-05 07:17:00,7.76,Shopping,POS
TXN_001869,CUST_0094,2026-05-17 01:29:00,40.85,Utilities,POS
TXN_001870,CUST_0186,2026-03-25 02:01:00,25.44,Grocery,ATM
TXN_001871,CUST_0431,2026-05-25 15:10:00,98.27,Electronics,POS
TXN_001872,CUST_0339,2026-06-21 13:46:00,66.13,Electronics,POS
TXN_001873,CUST_0074,2026-01-01 15:09:00,20.54,Travel,Online
TXN_001874,CUST_0447,2026-01-24 16:32:00,10.78,Entertainment,POS
TXN_001875,CUST_0324,2026-03-21 00:06:00,221.47,Grocery,POS
TXN_001876,CUST_0215,2026-03-24 23:42:00,92.12,Electronics,Mobile
TXN_001877,CUST_0269,2026-05-17 12:58:00,295.45,Electronics,POS
TXN_001878,CUST_0187,2026-04-29 23:04:00,26.21,Utilities,Online
TXN_001879,CUST_0411,2026-05-05 14:28:00,15.58,Travel,Online
TXN_001880,CUST_0254,2026-04-28 03:18:00,48.55,Entertainment,Online
TXN_001881,CUST_0241,2026-06-14 10:49:00,18.33,Healthcare,Online
TXN_001882,CUST_0010,2026-06-02 15:23:00,12.49,Electronics,ATM
TXN_001883,CUST_0158,2026-03-25 18:27:00,25.95,Shopping,Online
TXN_001884,CUST_0101,2026-05-30 03:26:00,27.72,Electronics,Online
TXN_001885,CUST_0393,2026-01-22 06:15:00,43.38,Electronics,POS
TXN_001886,CUST_0435,2026-03-23 12:48:00,22.58,Restaurant,Online
TXN_001887,CUST_0016,2026-02-10 09:42:00,31.87,Restaurant,ATM
TXN_001888,CUST_0242,2026-05-23 05:49:00,15.31,Restaurant,POS
TXN_001889,CUST_0359,2026-05-17 15:47:00,64.81,Entertainment,Mobile
TXN_001890,CUST_0290,2026-03-30 01:59:00,107.64,Electronics,POS
TXN_001891,CUST_0096,2026-06-01 12:34:00,24.62,Grocery,Online
TXN_001892,CUST_0225,2026-03-10 08:21:00,7.68,Travel,ATM
TXN_001893,CUST_0482,2026-04-06 13:25:00,72.7,Shopping,Online
